label,text
1,urgent nd attempt contact u u won b t csbcm wc n xx callcost ppm mobilesvary max
0,book lesson msg work sth m going specs membership px
1,won guaranteed cash prize claim yr prize customer service representative pm
0,macha dont feel upset assume mindset believe evening wonderful plans let life begin anytime
0,oh send address
0,s fine anytime best
0,wondar flim
0,ya cookies jelly
0,world running maybe feeling admit mad correction let life running world u r running lets run
0,got looks scrumptious daddy wants eat night long
0,cos lar m ba dao ok pm lor y u ask ah said u ask fri said u ask today
0,alright omw gotta change order half th
0,exactly anyways far jide study just visiting
0,dunno y u ask
1,email alertfrom jeri stewartsize kbsubject low cost prescripiton drvgsto listen email
0,didn t spring coming early yay
0,lol won t feel bad use money steak dinner d
0,u dont trouble convincing just tel twice just tel neglect msgs dont c read just dont reply
0,leaving qatar tonite search opportunity went fast pls add ur prayers dear rakhesh
0,talking
0,thanks looking really appreciate
1,hi customer loyalty offer new nokia mobile txtauction txt word start t ctxt tc p mtmsg
0,wish
0,haha mayb u rite u know da feeling liked gd lor u faster gals group attached liao
0,yes glad
0,little time thing good times ahead
0,just got room soon hadn t clocks til shouted realised wahay hour bed
0,ok free gym
0,men like shorter ladies gaze eyes
0,dunno jus say lido time
0,promise good care princess run send pics chance ttyl
1,u subscribed best mobile content service uk days send stop helpline
0,reason ve spoken year anyways great week best exam
0,monday week gist
1,realize years ll thousands old ladies running tattoos
1,important customer service announcement premier
0,dont gimme lip caveboy
0,did library
0,realy sorry don t recognise number confused r u
0,didnt holla
0,think spare room head
0,faith makes things possible hope makes things work love makes things beautiful christmas merry christmas
0,u appointment
0,carlos phone s vibrate acting hear texts
1,romantic paris nights flights book year ts cs apply
0,grandmas oh dear u ill felt shit morning think just hungover night leave sat
1,urgent ur guaranteed award unclaimed closingdate claimcode m m pmmorefrommobile bremoved mobypobox ls yf
0,jus tot u ask cos u ba gua went mt faber yest yest jus went mah today going jus lor
0,wishing family merry x mas happy new year advance
1,ur awarded city break win summer shopping spree wk txt store skilgme tscs winawk age perwksub
0,m nt goin got somethin unless meetin dinner lor haha wonder tis time
0,sorry ll later
0,pick phone right pls send message
0,lol know dramatic schools closed tomorrow apparently t drive inch snow supposed
0,getting damn job hunting
0,lol u drunkard just doing hair d moment yeah tonight wats plan
0,idc weaseling way shit twice row
0,wil lt gt minutes got space
0,just sleeping surfing
0,thanks picking trash
0,don t tell friend sure want live smokes spend hours begging come smoke
0,hi kate lovely tonight ill phone tomorrow got sing guy gave card xxx
0,happy new year dear brother really miss just got number decided send text wishing happiness abiola
0,means door
0,opinion jada kusruthi lovable silent spl character matured stylish simple pls reply
0,hmmm thought said hours slave late punish
0,beerage
1,important customer service announcement premier freephone
0,dont think turns like randomlly min opening
0,supposed couldn t make s town
0,does time fixes spelling gets completely diff word figure
1,thought living good life perfect partner just txt age join mobile community p sms
1,free polyphonic tones national rate toppoly tune sent week just text subpoly pole unsub
0,gud mrng dear hav nice day
0,hoping enjoyed game yesterday sorry ve touch pls know fondly bein thot great week abiola
0,e best ur driving tmr
0,y u dogbreath just sounding like jan c s al
0,omg want scream weighed lost weight woohoo
0,generally isn t s uncountable noun u dictionary pieces research
0,s really getting just hanging
1,orange customer claim free camera phone upgrade loyalty offer ends thmarch t c s apply opt availa
0,petey boy whereare friendsare thekingshead come canlove nic
0,ok msg u b leave house
0,gimme lt gt minutes ago
1,chance claim ur worth discount vouchers today text shop savamob offers mobile t cs savamob pobox m uz sub
0,appt lt time gt fault u don t listen told u twice
1,free st week nokia tone ur mobile week just txt nokia txting tell ur mates pobox w wq norm p tone
1,won guaranteed award cashto claim ur award free stop getstop php rg jx
0,k ll
0,dled d imp
0,sure make sure knows ain t smokin
0,boooo work just quit
0,taking half day leave bec
0,ugh don t wanna bed s warm
0,s s nervous lt gt
0,s ring comes guys costumes s gift future yowifes hint hint
1,congratulations ur awarded cd gift vouchers free entry weekly draw txt music tncs
0,borrow ur bag ok
1,u outbid simonwatson shinco dvd plyr bid visit sms ac smsrewards end bid notifications reply end
0,s boytoy miss happened
0,lots used ones babe model doesn t help youi bring ll match
0,bringing galileo dobby
0,responding
0,boo babe u enjoyin yourjob u b gettin hunny hope ure ok care llspeak u soonlots loveme xxxx
0,good afternoon starshine s boytoy does crave ache fuck sips cappuccino miss babe teasing kiss
0,road txt
1,smsservices yourinclusive text credits pls goto login qxj unsubscribe stop extra charge help comuk cm ae
1,p alfie moon s children need song ur mob tell ur m s txt tone charity nokias poly charity polys zed profit charity
0,good evening ttyl
0,hmm bits pieces lol sighs
0,hahaha use brain dear
0,hey got mail
0,sorry light turned green meant friend wanted lt gt worth
0,thanks yesterday sir wonderful hope enjoyed burial mojibiola
1,u secret admirer reveal thinks u r special opt reply reveal stop msg recd cust care
0,hi mate rv did u hav nice hol just message say hello coz haven t sent u ages started driving stay roads rvx
1,dear voucher holder claim weeks offer pc ts cs apply stop texts txt stop
0,thank skyped wit kz sura didnt pleasure company hope good ve given ultimatum oh countin aburo enjoy message sent days ago
0,surely result offer
0,good morning dear great amp successful day
1,want anytime network mins text new video phone pounds week reply delivery tomorrow
0,sir late paying rent past months pay lt gt charge felt inconsiderate nag great cost s didnt speak recession wont able pay charge month askin ahead month s end help thanks
1,tried contact offer new video phone anytime network mins half price rental camcorder reply delivery wed
1,chance claim ur worth discount vouchers text yes savamob member offers mobile t cs sub remove txt x stop
0,luv u soo u don t understand special u r ring u morrow luv u xxx
0,pls send comprehensive mail m paying
0,prashanthettan s mother passed away night pray family
1,urgent landline complimentary ibiza holiday cash await collection sae t cs po box sk wp ppm
0,k k going
0,shit suite xavier decided lt gt seconds warning samantha coming playing jay s guitar impress shit don t think doug realizes don t live anymore
0,stomach trauma swear just t eat better lose weight
0,office whats matter msg break
0,yeah s barely room x fucking shoes sorry man later
1,today s offer claim ur worth discount vouchers text yes savamob member offers mobile t cs sub unsub reply x
0,u reach orchard u wan buy tickets
0,real baby want bring inner tigress
0,da run activate version da
0,ah poor baby hope urfeeling bettersn luv probthat overdose work hey careful spk u sn lots lovejen xxx
0,stop story ve told ve returned s saying order
1,talk sexy make new friends fall love worlds discreet text dating service just text vip meet
0,going babe
0,hai ana tomarrow coming morning lt decimal gt ill sathy ll rto office reply came home
0,spoons okay
0,did just say somebody named tampa
0,work going min
0,brother genius
0,sorry guess hold connections maybe hour ll text
0,did u time bus coz need sort stuff
0,dude ive seeing lotta corvettes lately
1,congratulations ur awarded yrs supply cds virgin records mystery gift guaranteed ts cs pm approx mins
0,consider walls bunkers shit important just play peaceful guess place high don t matter
1,private account statement xxxxxx shows redeemed s m points identifier code expires
1,hello need posh birds chaps user trial prods champneys need address dob asap ta r
1,u want xmas free text messages new video phone half price line rental free
0,officially philosophical hole u wanna home ready saved
0,going good problem need little experience understand american customer voice
0,ll text drop x
0,ugh long day m exhausted just want cuddle nap
0,talk atleast day miss best friend world shakespeare shesil lt gt
